Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
I6L957	unreviewed	I6L957_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1	HNRNPA2B1	mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]
J3QSY4	unreviewed	J3QSY4_HUMAN	H/ACA ribonucleoprotein complex subunit 2	NHP2	mRNA splicing, via spliceosome [GO:0000398]
K7EJZ6	unreviewed	K7EJZ6_HUMAN	Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)	YJU2B	mRNA splicing, via spliceosome [GO:0000398]
K7ELI4	unreviewed	K7ELI4_HUMAN	Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)	YJU2B	mRNA splicing, via spliceosome [GO:0000398]
K7ES43	unreviewed	K7ES43_HUMAN	Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)	YJU2B	mRNA splicing, via spliceosome [GO:0000398]
K7ESL1	unreviewed	K7ESL1_HUMAN	Thioredoxin like 4A	TXNL4A	mRNA splicing, via spliceosome [GO:0000398]
M0QXB0	unreviewed	M0QXB0_HUMAN	U6 snRNA-associated Sm-like protein LSm4	LSM4	mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]
M0QYK5	unreviewed	M0QYK5_HUMAN	U2 small nuclear RNA auxiliary factor 1 like 4	U2AF1L4	mRNA splicing, via spliceosome [GO:0000398]
M0R2N4	unreviewed	M0R2N4_HUMAN	C3H1-type domain-containing protein		mRNA splicing, via spliceosome [GO:0000398]
O14835	unreviewed	O14835_HUMAN	Dim1p homolog (Thioredoxin like 4A) (Thioredoxin-like 4A, isoform CRA_a)	TXNL4A hCG_16170	mRNA splicing, via spliceosome [GO:0000398]
O75243	unreviewed	O75243_HUMAN	R30783_1		mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]
Q05DF2	unreviewed	Q05DF2_HUMAN	SF3A2 protein	SF3A2	spliceosomal complex assembly [GO:0000245]
Q0D2M5	unreviewed	Q0D2M5_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
Q15182	unreviewed	Q15182_HUMAN	Small nuclear ribonucleoprotein-associated protein	SNRPB	mRNA splicing, via spliceosome [GO:0000398]
Q1W6G4	unreviewed	Q1W6G4_HUMAN	LUC7-like (S. cerevisiae) (Putative RNA-binding protein Luc7-like 1)	LUC7L hCG_22425 LA16c-OS12.1-001	mRNA splice site recognition [GO:0006376]
Q32Q20	unreviewed	Q32Q20_HUMAN	SF3B1 protein	SF3B1	spliceosomal complex assembly [GO:0000245]
Q49AN9	unreviewed	Q49AN9_HUMAN	Small nuclear ribonucleoprotein G (snRNP-G)	SNRPG	spliceosomal snRNP assembly [GO:0000387]
Q4G1D0	unreviewed	Q4G1D0_HUMAN	Small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	LOC645339 SNRPD2	spliceosomal snRNP assembly [GO:0000387]
Q4TT61	unreviewed	Q4TT61_HUMAN	Chromosome 16 open reading frame 33 (Small nuclear ribonucleoprotein U11/U12 subunit 25)	SNRNP25 C16orf33 Z69719.2-001	mRNA splicing, via spliceosome [GO:0000398]
Q53GV6	unreviewed	Q53GV6_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3)		mRNA splicing, via spliceosome [GO:0000398]
Q53HE7	unreviewed	Q53HE7_HUMAN	Small nuclear ribonucleoprotein polypeptide N variant		mRNA splicing, via spliceosome [GO:0000398]
Q53HI2	unreviewed	Q53HI2_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
Q58EZ8	unreviewed	Q58EZ8_HUMAN	GEMIN5 protein	GEMIN5	spliceosomal snRNP assembly [GO:0000387]
Q59E92	unreviewed	Q59E92_HUMAN	RNA helicase (EC 3.6.4.13)		alternative mRNA splicing, via spliceosome [GO:0000380]
Q59F66	unreviewed	Q59F66_HUMAN	RNA helicase (EC 3.6.4.13)		alternative mRNA splicing, via spliceosome [GO:0000380]
Q59G45	unreviewed	Q59G45_HUMAN	Trinucleotide repeat containing 4 variant		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q59G92	unreviewed	Q59G92_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
Q5H918	unreviewed	Q5H918_HUMAN	HIV-1 Tat specific factor 1	HTATSF1	mRNA splicing, via spliceosome [GO:0000398]
Q5H919	unreviewed	Q5H919_HUMAN	HIV-1 Tat specific factor 1	HTATSF1	mRNA splicing, via spliceosome [GO:0000398]
Q5SRN1	unreviewed	Q5SRN1_HUMAN	Cell division cycle 40	CDC40	mRNA splicing, via spliceosome [GO:0000398]
Q5T1M7	unreviewed	Q5T1M7_HUMAN	60 kDa U4/U6 snRNP-specific spliceosomal protein (PRP4 pre-mRNA processing factor 4 homolog (Yeast), isoform CRA_b)	PRPF4 hCG_29193	mRNA splicing, via spliceosome [GO:0000398]
Q5W009	unreviewed	Q5W009_HUMAN	Splicing factor 45 (RNA-binding motif protein 17)	RBM17 hCG_24832	alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA cis splicing, via spliceosome [GO:0045292]
Q5XPV6	unreviewed	Q5XPV6_HUMAN	Small nuclear ribonucleoprotein-associated protein		mRNA splicing, via spliceosome [GO:0000398]
Q68CN2	unreviewed	Q68CN2_HUMAN	Uncharacterized protein DKFZp762C1015	DKFZp762C1015	generation of catalytic spliceosome for first transesterification step [GO:0000349]
Q69YH0	unreviewed	Q69YH0_HUMAN	Pre-mRNA-splicing factor 38B	DKFZp434O1172 PRPF38B	mRNA splicing, via spliceosome [GO:0000398]
Q69YP1	unreviewed	Q69YP1_HUMAN	Uncharacterized protein DKFZp762M013	DKFZp762M013	spliceosomal complex assembly [GO:0000245]
Q69YT6	unreviewed	Q69YT6_HUMAN	RNA helicase (EC 3.6.4.13)	DKFZp547B159	mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
Q6I9S2	unreviewed	Q6I9S2_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
Q6IBM8	unreviewed	Q6IBM8_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (U5 snRNP-specific protein, 116 kDa)	U5-116KD	mRNA splicing, via spliceosome [GO:0000398]
Q6LBS1	unreviewed	Q6LBS1_HUMAN	SmB /B' autoimmune antigene		mRNA splicing, via spliceosome [GO:0000398]
Q6P151	unreviewed	Q6P151_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
Q6PKC2	unreviewed	Q6PKC2_HUMAN	Luc7-like protein	CROP	mRNA splice site recognition [GO:0006376]
Q71SV8	unreviewed	Q71SV8_HUMAN	Crn-related protein kim1		generation of catalytic spliceosome for first transesterification step [GO:0000349]
Q7KYK3	unreviewed	Q7KYK3_HUMAN	RNA helicase (EC 3.6.4.13)	BAT1	mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
Q7Z2V5	unreviewed	Q7Z2V5_HUMAN	RNA helicase (EC 3.6.4.13)	DKFZp686J01190	alternative mRNA splicing, via spliceosome [GO:0000380]
Q7Z3W9	unreviewed	Q7Z3W9_HUMAN	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)	DKFZp686G18222	mRNA cis splicing, via spliceosome [GO:0045292]; regulatory ncRNA-mediated gene silencing [GO:0031047]
Q7Z497	unreviewed	Q7Z497_HUMAN	SF3B1 protein	SF3B1	spliceosomal complex assembly [GO:0000245]
Q7Z780	unreviewed	Q7Z780_HUMAN	U2 small nuclear RNA auxiliary factor 1	U2AF1	mRNA splicing, via spliceosome [GO:0000398]
Q86VG2	unreviewed	Q86VG2_HUMAN	Splicing factor proline/glutamine-rich (Polypyrimidine tract binding protein associated)	SFPQ	alternative mRNA splicing, via spliceosome [GO:0000380]; regulation of DNA-templated transcription [GO:0006355]
Q86VN0	unreviewed	Q86VN0_HUMAN	Zinc finger (CCCH type), RNA-binding motif and serine/arginine rich 2	ZRSR2	mRNA splicing, via spliceosome [GO:0000398]
Q86X36	unreviewed	Q86X36_HUMAN	RNA helicase (EC 3.6.4.13)	DHX8	spliceosomal complex disassembly [GO:0000390]
Q86Y74	unreviewed	Q86Y74_HUMAN	Luc7-like protein	CROP	mRNA splice site recognition [GO:0006376]
Q86YB2	unreviewed	Q86YB2_HUMAN	RNA helicase (EC 3.6.4.13)	DHX8	spliceosomal complex disassembly [GO:0000390]
Q8IXG0	unreviewed	Q8IXG0_HUMAN	Crn protein	crn	spliceosomal complex assembly [GO:0000245]
Q8IYV2	unreviewed	Q8IYV2_HUMAN	RNA helicase (EC 3.6.4.13)	DDX20	spliceosomal snRNP assembly [GO:0000387]
Q8N523	unreviewed	Q8N523_HUMAN	Tuftelin-interacting protein 11	TFIP11	biomineral tissue development [GO:0031214]; spliceosomal complex disassembly [GO:0000390]
Q8N7X1	reviewed	RMXL3_HUMAN	RNA-binding motif protein, X-linked-like-3	RBMXL3 CXorf55	mRNA splicing, via spliceosome [GO:0000398]
Q8NEH0	unreviewed	Q8NEH0_HUMAN	RNA helicase (EC 3.6.4.13)	DDX20	spliceosomal snRNP assembly [GO:0000387]
Q8TDR3	unreviewed	Q8TDR3_HUMAN	RNA helicase (EC 3.6.4.13)	DDX20	spliceosomal snRNP assembly [GO:0000387]
Q9C059	unreviewed	Q9C059_HUMAN	CUGBP Elav-like family member 4 (Bruno-like protein 4) (CUG-BP- and ETR-3-like factor 4) (RNA-binding protein BRUNOL-4)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q9NVM6	reviewed	DJC17_HUMAN	DnaJ homolog subfamily C member 17	DNAJC17	negative regulation of transcription by RNA polymerase II [GO:0000122]; spliceosomal complex disassembly [GO:0000390]
Q9UIS4	unreviewed	Q9UIS4_HUMAN	Small nuclear ribonucleoprotein-associated protein	SNRPB	mRNA splicing, via spliceosome [GO:0000398]
Q9ULA6	unreviewed	Q9ULA6_HUMAN	SNW domain-containing protein 1		mRNA splicing, via spliceosome [GO:0000398]
U3KQK1	unreviewed	U3KQK1_HUMAN	U6 snRNA-associated Sm-like protein LSm4	LSM4	mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]
V9GZ56	unreviewed	V9GZ56_HUMAN	U6 snRNA-associated Sm-like protein LSm4	LSM4	mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]
X5DP00	unreviewed	X5DP00_HUMAN	HCG15924, isoform CRA_a (Small nuclear ribonucleoprotein polypeptide N isoform A)	SNRPN hCG_15924	mRNA splicing, via spliceosome [GO:0000398]
A0A024RB53	unreviewed	A0A024RB53_HUMAN	Epididymis secretory sperm binding protein		mRNA splicing, via spliceosome [GO:0000398]
A0A0B4J254	unreviewed	A0A0B4J254_HUMAN	Small nuclear ribonucleoprotein polypeptide F	SNRPF	mRNA splicing, via spliceosome [GO:0000398]
A0A0S2Z549	unreviewed	A0A0S2Z549_HUMAN	RNA binding motif protein 5 isoform 1	RBM5	mRNA splicing, via spliceosome [GO:0000398]
A0A0S2Z5U0	unreviewed	A0A0S2Z5U0_HUMAN	RNA binding motif protein 5 isoform 2	RBM5	mRNA splicing, via spliceosome [GO:0000398]
A0A1B0GW87	unreviewed	A0A1B0GW87_HUMAN	U2 small nuclear RNA auxiliary factor 1	U2AF1	mRNA splicing, via spliceosome [GO:0000398]
A0A384N5Z8	unreviewed	A0A384N5Z8_HUMAN	Epididymis secretory sperm binding protein		alternative mRNA splicing, via spliceosome [GO:0000380]; regulation of DNA-templated transcription [GO:0006355]
A0A384NL63	unreviewed	A0A384NL63_HUMAN	Epididymis secretory sperm binding protein (Heterogeneous nuclear ribonucleoprotein A3, isoform CRA_b)	HNRPA3 hCG_2005824	mRNA splicing, via spliceosome [GO:0000398]
A0A494C1M2	unreviewed	A0A494C1M2_HUMAN	Splicing factor 3b subunit 1	SF3B1	spliceosomal complex assembly [GO:0000245]
A0A7N4I394	unreviewed	A0A7N4I394_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
A0A804HJC0	unreviewed	A0A804HJC0_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
A0A804HJI2	unreviewed	A0A804HJI2_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
A0A804HLK3	unreviewed	A0A804HLK3_HUMAN	Arginine and serine rich coiled-coil 1	RSRC1	alternative mRNA splicing, via spliceosome [GO:0000380]
A0A8Q3SIG7	unreviewed	A0A8Q3SIG7_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
A0A8V8TM61	unreviewed	A0A8V8TM61_HUMAN	HCG1811743, isoform CRA_d (Pre-mRNA processing factor 40 homolog A)	PRPF40A hCG_1811743	mRNA cis splicing, via spliceosome [GO:0045292]
A0A8V8TM87	unreviewed	A0A8V8TM87_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
A0A8Z5ADK7	unreviewed	A0A8Z5ADK7_HUMAN	Pre-mRNA processing factor 40 homolog B	PRPF40B	mRNA cis splicing, via spliceosome [GO:0045292]
A0A994J491	unreviewed	A0A994J491_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
A0A994J6E8	unreviewed	A0A994J6E8_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
A0A994J6S8	unreviewed	A0A994J6S8_HUMAN	Pre-mRNA processing factor 8	PRPF8	mRNA splicing, via spliceosome [GO:0000398]
A0AA34QW04	unreviewed	A0AA34QW04_HUMAN	Small nuclear ribonucleoprotein U11/U12 subunit 25	SNRNP25	mRNA splicing, via spliceosome [GO:0000398]
A2RRQ7	unreviewed	A2RRQ7_HUMAN	SNRNP200 protein	SNRNP200	spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
A4D2F6	unreviewed	A4D2F6_HUMAN	Similar to Splicing factor, arginine/serine-rich, 46kD	LOC392896 tcag7.956	mRNA splicing, via spliceosome [GO:0000398]
A4UHR0	unreviewed	A4UHR0_HUMAN	C2ORF3 variant 3	C2orf3	mRNA splicing, via spliceosome [GO:0000398]
A5PLM7	unreviewed	A5PLM7_HUMAN	SFRS8 protein	SFRS8	mRNA 5'-splice site recognition [GO:0000395]
A8K566	unreviewed	A8K566_HUMAN	cDNA FLJ78246, highly similar to Homo sapiens splicing factor 3a, subunit 3, 60kDa (SF3A3), mRNA		mRNA splicing, via spliceosome [GO:0000398]
A8K603	unreviewed	A8K603_HUMAN	cDNA FLJ75870, highly similar to Homo sapiens neuro-oncological ventral antigen 1 (NOVA1), transcript variant 1, mRNA		mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
A8K6Q4	unreviewed	A8K6Q4_HUMAN	cDNA FLJ76888, highly similar to Homo sapiens RNA binding motif protein 6 (RBM6), mRNA		mRNA splicing, via spliceosome [GO:0000398]
A8K6V3	unreviewed	A8K6V3_HUMAN	Splicing factor 3B subunit 3		mRNA splicing, via spliceosome [GO:0000398]
A8K7V1	unreviewed	A8K7V1_HUMAN	cDNA FLJ78053, highly similar to Homo sapiens splicing factor 3a, subunit 3, 60kDa (SF3A3), mRNA		mRNA splicing, via spliceosome [GO:0000398]
A8MVI5	unreviewed	A8MVI5_HUMAN	ISY1 splicing factor homolog	ISY1	generation of catalytic spliceosome for second transesterification step [GO:0000350]
B0AZM4	unreviewed	B0AZM4_HUMAN	cDNA, FLJ79464, highly similar to Homo sapiens aquarius		mRNA splicing, via spliceosome [GO:0000398]
B1AHQ3	unreviewed	B1AHQ3_HUMAN	Tuftelin interacting protein 11	TFIP11 CTA-445C9.9-015	spliceosomal complex disassembly [GO:0000390]
B2R4N3	unreviewed	B2R4N3_HUMAN	Ubiquitin-like protein 5		mRNA splicing, via spliceosome [GO:0000398]; protein modification process [GO:0036211]
B2R5Y4	unreviewed	B2R5Y4_HUMAN	cDNA, FLJ92684, highly similar to Homo sapiens IK cytokine, down-regulator of HLA II (IK), mRNA		mRNA splicing, via spliceosome [GO:0000398]
B2R7V4	unreviewed	B2R7V4_HUMAN	cDNA, FLJ93619, highly similar to Homo sapiens PRP4 pre-mRNA processing factor 4 homolog (yeast) (PRPF4), mRNA		mRNA splicing, via spliceosome [GO:0000398]
B2RA91	unreviewed	B2RA91_HUMAN	cDNA, FLJ94773, highly similar to Homo sapiens splicing factor, arginine/serine-rich 2, interacting protein (SFRS2IP), mRNA		spliceosomal complex assembly [GO:0000245]
B2RB72	unreviewed	B2RB72_HUMAN	cDNA, FLJ95344, highly similar to Homo sapiens WW domain binding protein 4 (formin binding protein 21) (WBP4), mRNA		mRNA splicing, via spliceosome [GO:0000398]
B2RBU0	unreviewed	B2RBU0_HUMAN	Pre-mRNA-splicing factor 18 (PRP18 homolog)		generation of catalytic spliceosome for second transesterification step [GO:0000350]
B2RDP2	unreviewed	B2RDP2_HUMAN	Pre-mRNA-splicing factor 38A		mRNA splicing, via spliceosome [GO:0000398]
B3KM77	unreviewed	B3KM77_HUMAN	Splicing factor 3B subunit 3		mRNA splicing, via spliceosome [GO:0000398]
B3KMC8	unreviewed	B3KMC8_HUMAN	cDNA FLJ10695 fis, clone NT2RP3000403, highly similar to WW domain-binding protein 4		mRNA splicing, via spliceosome [GO:0000398]
B3KQH1	unreviewed	B3KQH1_HUMAN	Splicing factor 3B subunit 3		mRNA splicing, via spliceosome [GO:0000398]
B3KSC0	unreviewed	B3KSC0_HUMAN	cDNA FLJ35972 fis, clone TESTI2013264, highly similar to GC-RICH SEQUENCE DNA-BINDING FACTOR HOMOLOG		mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
B3KSK6	unreviewed	B3KSK6_HUMAN	cDNA FLJ36517 fis, clone TRACH2002043, highly similar to RNA-binding protein 6		mRNA splicing, via spliceosome [GO:0000398]
B3KSR5	unreviewed	B3KSR5_HUMAN	cDNA FLJ36828 fis, clone ASTRO2009333, highly similar to Homo sapiens debranching enzyme homolog 1 (S. cerevisiae) (DBR1), mRNA		mRNA splicing, via spliceosome [GO:0000398]
B3KUM5	unreviewed	B3KUM5_HUMAN	cDNA FLJ40245 fis, clone TESTI2023968, highly similar to GC-RICH SEQUENCE DNA-BINDING FACTOR		mRNA splicing, via spliceosome [GO:0000398]
B3KWE6	unreviewed	B3KWE6_HUMAN	Bruno-like 6, RNA binding protein (Drosophila), isoform CRA_a (cDNA FLJ42868 fis, clone BRHIP2021615, highly similar to Homo sapiens bruno-like 6, RNA binding protein, mRNA)	BRUNOL6 hCG_40461	mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B3KWY2	unreviewed	B3KWY2_HUMAN	cDNA FLJ44205 fis, clone THYMU3001379, highly similar to 116 kDa U5 small nuclear ribonucleoprotein component		mRNA splicing, via spliceosome [GO:0000398]
B3KY12	unreviewed	B3KY12_HUMAN	cDNA FLJ46581 fis, clone THYMU3043200, highly similar to Splicing factor 3A subunit 3		mRNA splicing, via spliceosome [GO:0000398]
B3KY25	unreviewed	B3KY25_HUMAN	cDNA FLJ46670 fis, clone TRACH3008508, highly similar to GC-rich sequence DNA-binding factor homolog		mRNA splicing, via spliceosome [GO:0000398]; positive regulation of transcription by RNA polymerase II [GO:0045944]
B4DDB6	unreviewed	B4DDB6_HUMAN	Heterogeneous nuclear ribonucleoprotein A3, isoform CRA_a (cDNA FLJ52659, highly similar to Heterogeneous nuclear ribonucleoprotein A3) (cDNA, FLJ79333, highly similar to Heterogeneous nuclear ribonucleoprotein A3)	HNRPA3 hCG_2005824	mRNA splicing, via spliceosome [GO:0000398]
B4DDC7	unreviewed	B4DDC7_HUMAN	cDNA FLJ52249, highly similar to U1 small nuclear ribonucleoprotein A		mRNA splicing, via spliceosome [GO:0000398]
B4DDH9	unreviewed	B4DDH9_HUMAN	cDNA FLJ53820, highly similar to U4/U6.U5 tri-snRNP-associated protein 1		maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]
B4DEH2	unreviewed	B4DEH2_HUMAN	cDNA FLJ53904, highly similar to Protein Red		mRNA splicing, via spliceosome [GO:0000398]
B4DEK2	unreviewed	B4DEK2_HUMAN	cDNA FLJ59182, highly similar to Splicing factor, arginine/serine-rich 7		mRNA splicing, via spliceosome [GO:0000398]
B4DFT9	unreviewed	B4DFT9_HUMAN	cDNA FLJ56571, highly similar to Splicing factor, arginine/serine-rich 9		mRNA splicing, via spliceosome [GO:0000398]
B4DGZ4	unreviewed	B4DGZ4_HUMAN	Splicing factor 3b subunit 1	SF3B1	spliceosomal complex assembly [GO:0000245]
B4DHE3	unreviewed	B4DHE3_HUMAN	cDNA FLJ61258, highly similar to Pre-mRNA-splicing factor PRP17		mRNA splicing, via spliceosome [GO:0000398]
B4DHK4	unreviewed	B4DHK4_HUMAN	cDNA FLJ60540, moderately similar to Splicing factor, arginine/serine-rich 8		mRNA 5'-splice site recognition [GO:0000395]
B4DIB6	unreviewed	B4DIB6_HUMAN	cDNA FLJ51739, highly similar to Homo sapiens CUG triplet repeat, RNA binding protein 2 (CUGBP2), transcript variant 2, mRNA		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DIJ6	unreviewed	B4DIJ6_HUMAN	cDNA FLJ54033, highly similar to Spliceosome RNA helicase Bat1		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
B4DIZ8	unreviewed	B4DIZ8_HUMAN	cDNA FLJ54084, moderately similar to Spliceosome RNA helicase Bat1 (cDNA, FLJ79368, highly similar to Spliceosome RNA helicase Bat1)		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
B4DJK2	unreviewed	B4DJK2_HUMAN	cDNA FLJ52308		mRNA splicing, via spliceosome [GO:0000398]
B4DK16	unreviewed	B4DK16_HUMAN	cDNA FLJ57882, highly similar to Pre-mRNA-processing-splicing factor 8		spliceosomal tri-snRNP complex assembly [GO:0000244]
B4DM66	unreviewed	B4DM66_HUMAN	cDNA FLJ50576, highly similar to Homo sapiens CUG triplet repeat, RNA binding protein 2 (CUGBP2), transcript variant 3, mRNA		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DMR4	unreviewed	B4DMR4_HUMAN	cDNA FLJ51897, highly similar to U4/U6.U5 tri-snRNP-associated protein 1		maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]
B4DNY1	unreviewed	B4DNY1_HUMAN	cDNA FLJ60318, highly similar to RNA-binding protein 6		mRNA splicing, via spliceosome [GO:0000398]
B4DP35	unreviewed	B4DP35_HUMAN	cDNA FLJ51587, highly similar to Heterogeneous nuclear ribonucleoprotein A1		mRNA splicing, via spliceosome [GO:0000398]
B4DP43	unreviewed	B4DP43_HUMAN	cDNA FLJ51016, highly similar to U4/U6.U5 tri-snRNP-associated protein 1		maturation of 5S rRNA [GO:0000481]; mRNA cis splicing, via spliceosome [GO:0045292]
B4DPE5	unreviewed	B4DPE5_HUMAN	cDNA FLJ58206, highly similar to Tuftelin-interacting protein 11		spliceosomal complex disassembly [GO:0000390]
B4DPY2	unreviewed	B4DPY2_HUMAN	cDNA FLJ59286, highly similar to Pre-mRNA-processing factor 40 homolog A		mRNA cis splicing, via spliceosome [GO:0045292]
B4DRS4	unreviewed	B4DRS4_HUMAN	cDNA FLJ60139, highly similar to Homo sapiens HIV TAT specific factor 1 (HTATSF1), mRNA		mRNA splicing, via spliceosome [GO:0000398]
B4DSC7	unreviewed	B4DSC7_HUMAN	cDNA FLJ60849, highly similar to Homo sapiens trinucleotide repeat containing 4 (TNRC4), mRNA		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DSX8	unreviewed	B4DSX8_HUMAN	cDNA FLJ57193, highly similar to Tuftelin-interacting protein 11		spliceosomal complex disassembly [GO:0000390]
B4DW90	unreviewed	B4DW90_HUMAN	cDNA FLJ58737, highly similar to Splicing factor 3A subunit 3		mRNA splicing, via spliceosome [GO:0000398]
B4DYA2	unreviewed	B4DYA2_HUMAN	cDNA FLJ50292, highly similar to Squamous cell carcinoma antigen recognized byT-cells 3		mRNA splicing, via spliceosome [GO:0000398]
B4DZ01	unreviewed	B4DZ01_HUMAN	cDNA FLJ52370, highly similar to Homo sapiens CUG triplet repeat, RNA binding protein 2 (CUGBP2), transcript variant 3, mRNA		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DZ29	unreviewed	B4DZ29_HUMAN	cDNA FLJ59271, highly similar to Component of gems 4		rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
B4DZL1	unreviewed	B4DZL1_HUMAN	cDNA FLJ55385		mRNA splicing, via spliceosome [GO:0000398]
B4DZM2	unreviewed	B4DZM2_HUMAN	cDNA FLJ53255, highly similar to SFRS2-interacting protein		spliceosomal complex assembly [GO:0000245]
B4E036	unreviewed	B4E036_HUMAN	cDNA FLJ59080, highly similar to Heterogeneous nuclear ribonucleoprotein A3		mRNA splicing, via spliceosome [GO:0000398]
B4E091	unreviewed	B4E091_HUMAN	cDNA FLJ55438, highly similar to Splicing factor 3 subunit 1		mRNA cis splicing, via spliceosome [GO:0045292]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4E0B5	unreviewed	B4E0B5_HUMAN	cDNA FLJ51586, moderately similar to Heterogeneous nuclear ribonucleoprotein A1		mRNA splicing, via spliceosome [GO:0000398]
B4E0P5	unreviewed	B4E0P5_HUMAN	cDNA FLJ56901, highly similar to U5 small nuclear ribonucleoprotein 200 kDa helicase		spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
B4E150	unreviewed	B4E150_HUMAN	cDNA FLJ55548, highly similar to U5 small nuclear ribonucleoprotein 200 kDa helicase		spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]
B4E389	unreviewed	B4E389_HUMAN	cDNA FLJ61568, highly similar to Nuclear inhibitor of protein phosphatase 1		maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
B4E3E6	unreviewed	B4E3E6_HUMAN	cDNA FLJ58832, highly similar to Heterogeneous nuclear ribonucleoprotein A3		mRNA splicing, via spliceosome [GO:0000398]
B5BTZ8	unreviewed	B5BTZ8_HUMAN	Small nuclear ribonucleoprotein polypeptide B''	SNRPB2	mRNA splicing, via spliceosome [GO:0000398]
B7Z770	unreviewed	B7Z770_HUMAN	cDNA FLJ54517, highly similar to RNA-binding protein Nova-1		mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B7Z982	unreviewed	B7Z982_HUMAN	Pleiotropic regulator 1	PLRG1	mRNA splicing, via spliceosome [GO:0000398]
B7Z9W2	unreviewed	B7Z9W2_HUMAN	cDNA, FLJ78976		mRNA splicing, via spliceosome [GO:0000398]
