Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
X5DQM5	unreviewed	X5DQM5_HUMAN	Beta-2 adrenergic receptor (Beta-2 adrenoceptor) (Beta-2 adrenoreceptor)	ADRB2	adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; bone resorption [GO:0045453]; brown fat cell differentiation [GO:0050873]; cellular response to amyloid-beta [GO:1904646]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of mini excitatory postsynaptic potential [GO:0061885]; positive regulation of protein kinase A signaling [GO:0010739]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of sodium ion transport [GO:0002028]; response to cold [GO:0009409]; smooth muscle contraction [GO:0006939]; transcription by RNA polymerase II [GO:0006366]
A0A087X0R0	unreviewed	A0A087X0R0_HUMAN	[histone H3]-trimethyl-L-lysine(27) demethylase (EC 1.14.11.68)	KDM6A	cellular response to angiotensin [GO:1904385]; cellular response to endothelin [GO:1990859]; cellular response to hypoxia [GO:0071456]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to vitamin D [GO:0071305]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; mesodermal cell differentiation [GO:0048333]; multicellular organism growth [GO:0035264]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; neural tube closure [GO:0001843]; notochord morphogenesis [GO:0048570]; positive regulation of cell size [GO:0045793]; positive regulation of gene expression [GO:0010628]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein modification process [GO:0036211]; respiratory system process [GO:0003016]; somite rostral/caudal axis specification [GO:0032525]
A0A0S2Z349	unreviewed	A0A0S2Z349_HUMAN	CD40 molecule TNF receptor superfamily member 5 isoform 3	CD40	B cell activation [GO:0042113]; CD40 signaling pathway [GO:0023035]; cellular response to interleukin-1 [GO:0071347]; cellular response to tumor necrosis factor [GO:0071356]; defense response to protozoan [GO:0042832]; defense response to virus [GO:0051607]; immune response-regulating cell surface receptor signaling pathway [GO:0002768]; positive regulation of angiogenesis [GO:0045766]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of endothelial cell apoptotic process [GO:2000353]; positive regulation of interleukin-12 production [GO:0032735]; positive regulation of isotype switching to IgG isotypes [GO:0048304]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; response to type II interferon [GO:0034341]; TRIF-dependent toll-like receptor signaling pathway [GO:0035666]
A0A0S2Z493	unreviewed	A0A0S2Z493_HUMAN	Neurogenic differentiation factor 1	NEUROD1	amacrine cell differentiation [GO:0035881]; anterior/posterior pattern specification [GO:0009952]; axon development [GO:0061564]; cell surface receptor signaling pathway via JAK-STAT [GO:0007259]; cellular response to glucose stimulus [GO:0071333]; cerebellum development [GO:0021549]; dentate gyrus development [GO:0021542]; embryonic organ morphogenesis [GO:0048562]; inner ear development [GO:0048839]; negative regulation of receptor signaling pathway via JAK-STAT [GO:0046426]; negative regulation of type B pancreatic cell apoptotic process [GO:2000675]; nucleocytoplasmic transport [GO:0006913]; pancreatic A cell fate commitment [GO:0003326]; pancreatic PP cell fate commitment [GO:0003329]; positive regulation of apoptotic process [GO:0043065]; positive regulation of neuron differentiation [GO:0045666]; regulation of intestinal epithelial structure maintenance [GO:0060730]; response to xenobiotic stimulus [GO:0009410]; signal transduction involved in regulation of gene expression [GO:0023019]; transcription by RNA polymerase II [GO:0006366]
A0A0S2Z595	unreviewed	A0A0S2Z595_HUMAN	FOS-like antigen 1 isoform 1	FOSL1	cellular response to extracellular stimulus [GO:0031668]; cytokine-mediated signaling pathway [GO:0019221]; female pregnancy [GO:0007565]; gene expression [GO:0010467]; in utero embryonic development [GO:0001701]; inflammatory response [GO:0006954]; learning [GO:0007612]; negative regulation of cell population proliferation [GO:0008285]; placenta blood vessel development [GO:0060674]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cell cycle [GO:0045787]; response to cAMP [GO:0051591]; response to corticosterone [GO:0051412]; response to gravity [GO:0009629]; response to hydrogen peroxide [GO:0042542]; response to mechanical stimulus [GO:0009612]; response to progesterone [GO:0032570]; response to wounding [GO:0009611]; response to xenobiotic stimulus [GO:0009410]; toll-like receptor signaling pathway [GO:0002224]; vitellogenesis [GO:0007296]
A0A1U9X8M9	unreviewed	A0A1U9X8M9_HUMAN	Tumor necrosis factor (TNF-a) (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) [Cleaved into: Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]		extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; immune response [GO:0006955]; necroptotic signaling pathway [GO:0097527]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of biological quality [GO:0065008]; regulation of developmental process [GO:0050793]; regulation of multicellular organismal process [GO:0051239]; regulation of secretion [GO:0051046]; tumor necrosis factor-mediated signaling pathway [GO:0033209]; vascular endothelial growth factor production [GO:0010573]
A0A386IN41	unreviewed	A0A386IN41_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386IN52	unreviewed	A0A386IN52_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386IN60	unreviewed	A0A386IN60_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386INP3	unreviewed	A0A386INP3_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386INQ5	unreviewed	A0A386INQ5_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386IPK6	unreviewed	A0A386IPK6_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386IPW2	unreviewed	A0A386IPW2_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A386IQ66	unreviewed	A0A386IQ66_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A7U3JVZ2	unreviewed	A0A7U3JVZ2_HUMAN	Multifunctional fusion protein [Includes: Fibroblast growth factor 1 (Acidic fibroblast growth factor) (Heparin-binding growth factor 1); Fibroblast growth factor (FGF)]	FGF2B	angiogenesis [GO:0001525]; animal organ morphogenesis [GO:0009887]; cell differentiation [GO:0030154]; epithelial cell proliferation [GO:0050673]; fibroblast growth factor receptor signaling pathway [GO:0008543]; lung development [GO:0030324]; organ induction [GO:0001759]; positive regulation of cell division [GO:0051781]; positive regulation of endothelial cell migration [GO:0010595]; positive regulation of gene expression [GO:0010628]; positive regulation of hepatocyte proliferation [GO:2000347]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of transcription by RNA polymerase II [GO:0045944]; wound healing [GO:0042060]
A0A7U3JW12	unreviewed	A0A7U3JW12_HUMAN	Fibroblast growth factor (FGF)	FGF7A FGF4 hCG_27984	apoptotic process involved in morphogenesis [GO:0060561]; cartilage condensation [GO:0001502]; cell differentiation [GO:0030154]; cellular response to leukemia inhibitory factor [GO:1990830]; cranial suture morphogenesis [GO:0060363]; embryonic hindlimb morphogenesis [GO:0035116]; epithelial cell apoptotic process [GO:1904019]; fibroblast growth factor receptor signaling pathway [GO:0008543]; negative regulation of apoptotic process [GO:0043066]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of cell division [GO:0051781]; positive regulation of gene expression [GO:0010628]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of stem cell proliferation [GO:2000648]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell migration [GO:0030334]; somatic stem cell population maintenance [GO:0035019]; stem cell proliferation [GO:0072089]
A0A977WMN2	unreviewed	A0A977WMN2_HUMAN	Tumor necrosis factor (TNF-a) (Cachectin) (TNF-alpha) (Tumor necrosis factor ligand superfamily member 2) [Cleaved into: Intracellular domain 1 (ICD1); Intracellular domain 2 (ICD2); C-domain 1; C-domain 2; Tumor necrosis factor, soluble form]	TNF	extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; immune response [GO:0006955]; necroptotic signaling pathway [GO:0097527]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of biological quality [GO:0065008]; regulation of developmental process [GO:0050793]; regulation of multicellular organismal process [GO:0051239]; regulation of secretion [GO:0051046]; tumor necrosis factor-mediated signaling pathway [GO:0033209]; vascular endothelial growth factor production [GO:0010573]
A0A9E8Z2K8	unreviewed	A0A9E8Z2K8_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; fatty acid biosynthetic process [GO:0006633]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
A0A9Y1QPR4	unreviewed	A0A9Y1QPR4_HUMAN	Breast cancer type 1 susceptibility protein (EC 2.3.2.27)	BRCA1	chordate embryonic development [GO:0043009]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair via homologous recombination [GO:0000724]; negative regulation of fatty acid biosynthetic process [GO:0045717]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein autoubiquitination [GO:0051865]; protein K6-linked ubiquitination [GO:0085020]
